Latitude_dd,Longitude_dd,Speed_mps,acceleration,phaseNb,Vitesse_kmh,Info_Vitesse
-20.967631667,-68.71534,10.237000465393066,0.7202000617980957,120.0,36.9,36.9 km/h
-20.970646667,-68.712155,0.0,0.0,120.0,0.0,0.0 km/h
-20.975796667,-68.710293333,4.423999786376953,-0.2984000205993652,121.0,15.9,15.9 km/h
-20.973863333,-68.715068333,4.116000175476074,0.0,121.0,14.8,14.8 km/h
-20.960715,-68.716386667,6.790999889373779,0.30879993438720704,121.0,24.4,24.4 km/h
-20.953398333,-68.716151667,4.013000011444092,0.2058000087738038,121.0,14.4,14.4 km/h
-20.965968333,-68.71468,8.385000228881836,0.15420007705688477,122.0,30.2,30.2 km/h
-20.971685,-68.711875,6.8420000076293945,0.020600032806396485,122.0,24.6,24.6 km/h
-20.97007,-68.7121,0.0,0.0,122.0,0.0,0.0 km/h
-20.973348333,-68.713756667,3.858000040054321,-0.09260001182556162,123.0,13.9,13.9 km/h
-20.964403333,-68.714235,4.166999816894531,0.010199928283691406,123.0,15.0,15.0 km/h
-20.95443,-68.715568333,4.166999816894531,-0.0205220488017507,123.0,15.0,15.0 km/h
-20.967591667,-68.697831667,11.83199977874756,0.1753962650244257,124.0,42.6,42.6 km/h
-20.959333333,-68.70924,0.0,0.0,125.0,0.0,0.0 km/h
-20.959433333,-68.708451667,0.0,0.0,125.0,0.0,0.0 km/h
-20.971815,-68.711738333,3.6530001163482666,-0.08220000267028808,126.0,13.2,13.2 km/h
-20.97445,-68.711221667,5.349999904632568,-0.3837163085999438,127.0,19.3,19.3 km/h
-20.975511667,-68.714723333,3.910000085830689,0.03571429031199053,127.0,14.1,14.1 km/h
-20.962481667,-68.714865,6.5329999923706055,0.1324346219517435,127.0,23.5,23.5 km/h
-20.953481667,-68.716198333,0.0,0.0,128.0,0.0,0.0 km/h
-20.972448333,-68.695083333,9.260000228881836,-0.08225188606038601,128.0,33.3,33.3 km/h
-20.97104,-68.699025,3.2920000553131104,0.0,129.0,11.9,11.9 km/h
-20.963218333,-68.70477,3.447000026702881,0.0104104198133624,129.0,12.4,12.4 km/h
-20.975078333,-68.694675,10.442999839782717,-0.0158909667567111,130.0,37.6,37.6 km/h
-20.970871667,-68.703558333,0.0,0.0,130.0,0.0,0.0 km/h
-20.974565,-68.69853,4.423999786376953,0.050891083546356006,131.0,15.9,15.9 km/h
-20.973336667,-68.695775,3.3949999809265137,0.0,131.0,12.2,12.2 km/h
-20.96352,-68.70373,3.9609999656677246,0.0928413996772194,131.0,14.3,14.3 km/h
-20.959111667,-68.708916667,0.0,0.0,131.0,0.0,0.0 km/h
-20.955818333,-68.726858333,5.196000099182129,0.575394459660738,132.0,18.7,18.7 km/h
-20.954098333,-68.727875,0.0,0.0,132.0,0.0,0.0 km/h
-20.954098333,-68.727875,0.0,0.0,132.0,0.0,0.0 km/h
-20.961258333,-68.710173333,7.870999813079834,-0.08259827309997883,133.0,28.3,28.3 km/h
-20.960505,-68.709055,6.276000022888184,-0.07134366493108399,134.0,22.6,22.6 km/h
-20.978248333,-68.704615,7.098999977111816,0.24616002457142916,134.0,25.6,25.6 km/h
-20.973006667,-68.699873333,0.0,0.0,135.0,0.0,0.0 km/h
-20.971795,-68.698343333,3.138000011444092,-0.05149268137116815,135.0,11.3,11.3 km/h
-20.971733333,-68.695476667,3.703999996185303,-0.09206598501106084,135.0,13.3,13.3 km/h
-20.960526667,-68.70948,3.0350000858306885,-0.0825155093839413,135.0,10.9,10.9 km/h
-20.97327,-68.69495,11.265999794006348,-0.0823671828128517,136.0,40.6,40.6 km/h
-20.971661667,-68.701391667,0.0,0.0,136.0,0.0,0.0 km/h
-20.973365,-68.698636667,5.658999919891357,-0.4836967042767735,137.0,20.4,20.4 km/h
-20.971415,-68.696696667,3.755000114440918,-0.0618742497202974,137.0,13.5,13.5 km/h
-20.96452,-68.700873333,3.910000085830689,-0.03064677431767442,137.0,14.1,14.1 km/h
-20.95941,-68.708475,0.0,0.0,137.0,0.0,0.0 km/h
-20.968595,-68.716098333,2.7780001163482666,0.03085554915070008,139.0,10.0,10.0 km/h
-20.972775,-68.735523333,3.806999921798706,0.07202879188228133,139.0,13.7,13.7 km/h
-20.977173333,-68.737205,0.0,0.0,140.0,0.0,0.0 km/h
-20.96511,-68.70842,6.328000068664551,-0.030898837570692617,140.0,22.8,22.8 km/h
-20.971125,-68.71152,6.585000038146973,0.06122449365221744,141.0,23.7,23.7 km/h
-20.976205,-68.71452,4.423999786376953,-0.20650216215458433,141.0,15.9,15.9 km/h
-20.96185,-68.713878333,6.8420000076293945,0.3402805512982895,141.0,24.6,24.6 km/h
-20.954745,-68.714096667,0.2060000002384185,-0.2587004616572226,141.0,0.7,0.7 km/h
-20.960955,-68.70195,9.77400016784668,0.4958827901860417,142.0,35.2,35.2 km/h
-20.979758333,-68.688461667,9.619999885559082,-0.3715891349438164,142.0,34.6,34.6 km/h
-20.986051667,-68.697175,3.549999952316284,0.2433017929725419,142.0,12.8,12.8 km/h
-20.987488333,-68.69708,3.806999921798706,0.06299694537434172,143.0,13.7,13.7 km/h
-20.971045,-68.688281667,7.254000186920166,-0.041297325595776285,143.0,26.1,26.1 km/h
-20.961543333,-68.712356667,7.459000110626221,0.09314027391517989,143.0,26.9,26.9 km/h
-20.954535,-68.71501,2.88100004196167,-0.12349877066017942,143.0,10.4,10.4 km/h
-20.961951667,-68.710988333,5.144000053405762,-0.010460681198001814,144.0,18.5,18.5 km/h
-20.972488333,-68.712873333,0.4629999995231628,-0.2263547381509874,144.0,1.7,1.7 km/h
-20.969975,-68.711693333,0.0,0.0,144.0,0.0,0.0 km/h
-20.972003333,-68.713633333,4.526999950408936,-0.17788168651072828,145.0,16.3,16.3 km/h
-20.96485,-68.714478333,4.116000175476074,0.020628913158910064,145.0,14.8,14.8 km/h
-20.955975,-68.716055,3.2920000553131104,-0.10297937400465253,145.0,11.9,11.9 km/h
-20.956966667,-68.71219,8.746000289916992,0.12555872392096942,146.0,31.5,31.5 km/h
-20.954783333,-68.732855,3.858000040054321,-0.23684732139901873,146.0,13.9,13.9 km/h
-20.955665,-68.725055,11.574999809265137,0.2058617200380144,147.0,41.7,41.7 km/h
-20.959476667,-68.708473333,0.0,-0.00019420275629781768,147.0,0.0,0.0 km/h
-20.957833333,-68.708131667,0.0,0.0,148.0,0.0,0.0 km/h
-20.957855,-68.708186667,0.0,0.0,148.0,0.0,0.0 km/h
-20.958453333,-68.707043333,0.0,0.0,148.0,0.0,0.0 km/h
-20.958373333,-68.707098333,0.0,0.0,148.0,0.0,0.0 km/h
-20.961203333,-68.694173333,8.48799991607666,-0.0231072662276522,148.0,30.6,30.6 km/h
-20.960018333,-68.697516667,5.813000202178955,-0.134472298444284,149.0,20.9,20.9 km/h
-20.953323333,-68.716351667,0.3600000143051147,-0.2569944097894174,149.0,1.3,1.3 km/h
-20.962708333,-68.71427,5.0929999351501465,-0.10634753146873302,150.0,18.3,18.3 km/h
-20.954711667,-68.732955,0.7663711434263023,0.153489119835138,150.0,2.8,2.8 km/h
-20.959468333,-68.70844,0.0509999990463256,0.010163411272798819,151.0,0.2,0.2 km/h
-20.97107,-68.722498333,5.76200008392334,0.3483369889106636,152.0,20.7,20.7 km/h
-20.971761667,-68.72094,9.619999885559082,0.4000797898644999,153.0,34.6,34.6 km/h
-20.956751667,-68.700471667,4.681000232696533,0.041000080108642575,155.0,16.9,16.9 km/h
-20.945823333,-68.71102,3.703999996185303,0.07330480434068445,155.0,13.3,13.3 km/h
-20.947823333,-68.711556667,0.0,0.0,156.0,0.0,0.0 km/h
-20.94569,-68.71147,1.0800000429153442,0.1956347719273722,156.0,3.9,3.9 km/h
-20.94564,-68.711525,0.0,0.0,156.0,0.0,0.0 km/h
-20.94564,-68.711525,0.0,0.0,156.0,0.0,0.0 km/h
-20.94564,-68.711525,0.0,0.0,156.0,0.0,0.0 km/h
-20.946455,-68.709973333,7.820000171661377,0.27779998779296877,156.0,28.2,28.2 km/h
-20.964685,-68.700346667,9.77400016784668,0.27807805895683213,156.0,35.2,35.2 km/h
-20.969385,-68.702861667,8.642999649047852,-0.09219440276550356,156.0,31.1,31.1 km/h
-20.96945,-68.700483333,3.6010000705718994,0.07217324369916278,157.0,13.0,13.0 km/h
-20.961975,-68.710831667,6.945000171661377,0.1417602416951331,157.0,25.0,25.0 km/h
-20.963381667,-68.70315,8.590999603271484,-0.11277146953683567,158.0,30.9,30.9 km/h
-20.975381667,-68.69969,1.6979999542236328,0.32861133398766834,158.0,6.1,6.1 km/h
-20.97142,-68.701956667,3.0350000858306885,0.29433815374089756,159.0,10.9,10.9 km/h
-20.968883333,-68.700946667,3.549999952316284,-0.01018372940825015,159.0,12.8,12.8 km/h
-20.969681667,-68.695673333,3.3949999809265137,-0.14466296132428702,159.0,12.2,12.2 km/h
-20.959721667,-68.708906667,0.0,0.0,159.0,0.0,0.0 km/h
-20.961935,-68.71012,6.995999813079834,-0.010226164284418875,160.0,25.2,25.2 km/h
-20.97788,-68.7037,9.310999870300291,-0.03133840070015849,160.0,33.5,33.5 km/h
-20.973026667,-68.699793333,0.0,0.0,160.0,0.0,0.0 km/h
-20.973468333,-68.697956667,3.910000085830689,0.0,161.0,14.1,14.1 km/h
-20.974893333,-68.694915,5.041999816894531,0.09115964186985134,161.0,18.2,18.2 km/h
-20.962811667,-68.70945,7.820000171661377,-0.38182171217356947,161.0,28.2,28.2 km/h
-20.960298333,-68.708945,0.0,0.0,162.0,0.0,0.0 km/h
-20.97913,-68.704013333,8.694000244140625,0.020616621258490262,162.0,31.3,31.3 km/h
-20.973885,-68.700328333,0.1539999991655349,0.030923694493114905,162.0,0.6,0.6 km/h
-20.971931667,-68.69952,7.304999828338623,0.0,163.0,26.3,26.3 km/h
-20.969478333,-68.696015,3.086999893188477,0.010502889844114982,163.0,11.1,11.1 km/h
-20.959256667,-68.708501667,2.469000101089477,0.051699898982660926,163.0,8.9,8.9 km/h
-20.960983333,-68.709465,5.556000232696533,-0.05162715414278629,164.0,20.0,20.0 km/h
-20.975431667,-68.719066667,8.539999961853027,0.13605860102651393,164.0,30.7,30.7 km/h
-20.981251667,-68.695481667,4.526999950408936,0.02061652581470475,164.0,16.3,16.3 km/h
-20.98318,-68.697921667,4.47599983215332,-0.0308617799585725,165.0,16.1,16.1 km/h
-20.981531667,-68.731111667,4.989999771118164,0.02073680028923193,165.0,18.0,18.0 km/h
-20.973895,-68.739206667,6.122000217437744,-0.11315473833345695,166.0,22.0,22.0 km/h
-20.962775,-68.714423333,4.526999950408936,0.12322745523044758,166.0,16.3,16.3 km/h
-20.97645,-68.709175,0.0,0.0,166.0,0.0,0.0 km/h
-20.97645,-68.709175,0.0,0.0,166.0,0.0,0.0 km/h
-20.97645,-68.709175,0.0,0.0,166.0,0.0,0.0 km/h
-20.9764,-68.709175,0.0,0.0,166.0,0.0,0.0 km/h
-20.9764,-68.709175,0.0,0.0,166.0,0.0,0.0 km/h
-20.9764,-68.709175,0.0,0.0,166.0,0.0,0.0 km/h
-20.9764,-68.709175,0.0,0.0,166.0,0.0,0.0 km/h
-20.976368333,-68.70919,0.0,0.0,166.0,0.0,0.0 km/h
-20.97641,-68.709185,0.0,0.0,166.0,0.0,0.0 km/h
-20.976395,-68.709225,0.0,-0.12833344810079791,166.0,0.0,0.0 km/h
-20.976405,-68.709195,0.0,0.0,166.0,0.0,0.0 km/h
-20.976415,-68.709183333,0.0,0.0,166.0,0.0,0.0 km/h
-20.976423333,-68.709168333,0.0,0.0,166.0,0.0,0.0 km/h
-20.976396667,-68.70918,0.0,0.0,166.0,0.0,0.0 km/h
-20.976396667,-68.70918,0.0,0.0,166.0,0.0,0.0 km/h
-20.976436667,-68.709111667,0.0,0.0,166.0,0.0,0.0 km/h
-20.976461667,-68.709126667,0.0,0.0,166.0,0.0,0.0 km/h
-20.976461667,-68.709126667,0.0,0.0,166.0,0.0,0.0 km/h
-20.976451667,-68.70913,0.0,0.0,166.0,0.0,0.0 km/h
-20.976483333,-68.709108333,0.0,0.0,166.0,0.0,0.0 km/h
-20.976405,-68.709148333,0.0,0.0,166.0,0.0,0.0 km/h
-20.976458333,-68.709115,0.0,0.0,166.0,0.0,0.0 km/h
-20.976511667,-68.709145,0.0,0.0,166.0,0.0,0.0 km/h
-20.976488333,-68.709191667,0.0,0.0,166.0,0.0,0.0 km/h
-20.976558333,-68.709238333,0.0,0.0,166.0,0.0,0.0 km/h
-20.976518333,-68.70924,0.0,0.0,166.0,0.0,0.0 km/h
-20.976518333,-68.70924,0.0,0.0,166.0,0.0,0.0 km/h
-20.976518333,-68.70924,0.0,0.0,166.0,0.0,0.0 km/h
-20.97648,-68.709218333,0.0,0.0,166.0,0.0,0.0 km/h
-20.976445,-68.709148333,0.0,0.0,166.0,0.0,0.0 km/h
-20.976396667,-68.709135,0.0,0.0,166.0,0.0,0.0 km/h
-20.976475,-68.70913,0.0,0.0,166.0,0.0,0.0 km/h
-20.970048333,-68.711443333,0.0551636613404364,-0.11238974080839695,166.0,0.2,0.2 km/h
-20.973155,-68.71374,4.423999786376953,0.1141588851627905,167.0,15.9,15.9 km/h
-20.955905,-68.71616,3.0350000858306885,-0.07194242239175373,167.0,10.9,10.9 km/h
-20.958155,-68.717661667,7.407999992370605,-0.2354696710824884,168.0,26.7,26.7 km/h
-20.975503333,-68.711205,5.144000053405762,-0.03110570574458629,168.0,18.5,18.5 km/h
-20.97076,-68.71356,3.703999996185303,0.09241518163855247,169.0,13.3,13.3 km/h
-20.9632,-68.713086667,3.9609999656677246,0.08206869054264267,169.0,14.3,14.3 km/h
-20.95466,-68.717485,5.401999950408936,-0.27779998779296855,169.0,19.4,19.4 km/h
-20.961378333,-68.713966667,9.003000259399414,0.3906094617065949,170.0,32.4,32.4 km/h
-20.97268,-68.71285,0.0,0.0,170.0,0.0,0.0 km/h
-20.96988,-68.711026667,2.624000072479248,0.24645779974428167,171.0,9.4,9.4 km/h
-20.976953333,-68.713523333,4.013000011444092,-0.16509527225296608,171.0,14.4,14.4 km/h
-20.971118333,-68.723736667,7.921999931335449,0.1531280897344107,171.0,28.5,28.5 km/h
-20.975376667,-68.735386667,0.1030000001192092,0.020489356723742767,171.0,0.4,0.4 km/h
-20.955873333,-68.732086667,13.324000358581545,0.13342652611541672,172.0,48.0,48.0 km/h
-20.954425,-68.72835,0.0,0.0,172.0,0.0,0.0 km/h
-20.954425,-68.72835,0.0,0.0,172.0,0.0,0.0 km/h
-20.954408333,-68.728326667,0.0,0.0,172.0,0.0,0.0 km/h
-20.954408333,-68.728326667,0.0,0.0,172.0,0.0,0.0 km/h
-20.954408333,-68.728326667,0.0,0.0,172.0,0.0,0.0 km/h
-20.954371667,-68.728235,0.0,0.0,172.0,0.0,0.0 km/h
-20.954421667,-68.728256667,0.0,0.0,172.0,0.0,0.0 km/h
-20.954421667,-68.728256667,0.0,0.0,172.0,0.0,0.0 km/h
-20.960665,-68.715588333,10.237000465393066,0.031023425201814076,172.0,36.9,36.9 km/h
-20.972086667,-68.686615,9.105999946594238,0.0,172.0,32.8,32.8 km/h
-20.987945,-68.699405,0.0,-0.010228639876056753,172.0,0.0,0.0 km/h
-20.985566667,-68.687906667,3.240999937057495,-0.04120001792907715,173.0,11.7,11.7 km/h
-21.007686667,-68.701335,0.8877375578999608,-0.7110923372638581,174.0,3.2,3.2 km/h
-20.986698333,-68.694665,8.847999572753906,-0.12330407425568404,174.0,31.9,31.9 km/h
-20.987558333,-68.699076667,1.0290000438690186,0.01030928760914894,175.0,3.7,3.7 km/h
-20.987525,-68.697398333,3.497999906539917,0.0771385610080113,177.0,12.6,12.6 km/h
-20.98907,-68.690135,4.681000232696533,-0.20720898877440216,177.0,16.9,16.9 km/h
-21.006546667,-68.699978333,9.569000244140623,0.2884884782732898,178.0,34.4,34.4 km/h
-20.978201667,-68.685365,9.105999946594238,0.031062070676344773,178.0,32.8,32.8 km/h
-20.961525,-68.709781667,4.166999816894531,0.491734695815685,178.0,15.0,15.0 km/h
-20.95474,-68.732073333,0.0,0.0,178.0,0.0,0.0 km/h
-20.954938333,-68.732656667,0.0,0.0,178.0,0.0,0.0 km/h
-20.954908333,-68.733118333,0.0,0.0,179.0,0.0,0.0 km/h
-20.955268333,-68.726613333,0.0,0.0,179.0,0.0,0.0 km/h
-20.955268333,-68.726613333,0.0,0.0,179.0,0.0,0.0 km/h
-20.955268333,-68.726613333,0.0,0.0,179.0,0.0,0.0 km/h
-20.955305,-68.72663,0.0,0.0,179.0,0.0,0.0 km/h
-20.955305,-68.72663,0.0,0.0,179.0,0.0,0.0 km/h
-20.955305,-68.72663,0.0,0.0,179.0,0.0,0.0 km/h
-20.955305,-68.72663,0.0,0.0,179.0,0.0,0.0 km/h
-20.955288333,-68.726623333,0.0,0.0,179.0,0.0,0.0 km/h
-20.962203333,-68.712858333,0.0,0.0,179.0,0.0,0.0 km/h
-20.962203333,-68.712858333,0.0,0.0,179.0,0.0,0.0 km/h
-20.967705,-68.715355,7.151000022888184,-0.12367209718455333,180.0,25.7,25.7 km/h
-20.96952,-68.710996667,0.0,-0.09827538819478102,180.0,0.0,0.0 km/h
-20.972381667,-68.71362,3.497999906539917,-0.0411753125687575,181.0,12.6,12.6 km/h
-20.97107,-68.718406667,3.086999893188477,0.0,181.0,11.1,11.1 km/h
-20.97353,-68.738081667,4.166999816894531,-0.041158905764975405,181.0,15.0,15.0 km/h
-20.979498333,-68.71864,11.008999824523926,0.07198553527188634,182.0,39.6,39.6 km/h
-20.981338333,-68.69441,0.0,0.0,182.0,0.0,0.0 km/h
-20.980778333,-68.716716667,11.060999870300291,0.041299184348421926,183.0,39.8,39.8 km/h
-20.974091667,-68.737346667,0.0,0.0,184.0,0.0,0.0 km/h
-20.98613,-68.705095,4.2179999351501465,-0.11342685043276317,184.0,15.2,15.2 km/h
-20.986365,-68.699758333,4.989999771118164,-0.11342694599131171,185.0,18.0,18.0 km/h
-20.977106667,-68.736078333,6.224999904632568,0.0,185.0,22.4,22.4 km/h
-20.971036667,-68.725228333,6.5329999923706055,-0.4254775060825138,186.0,23.5,23.5 km/h
-20.973268333,-68.718581667,0.0,0.0,187.0,0.0,0.0 km/h
-20.972716667,-68.734761667,2.88100004196167,-0.010181648871267249,187.0,10.4,10.4 km/h
-20.97201,-68.730191667,12.19200038909912,0.11270409724363499,188.0,43.9,43.9 km/h
-20.954543333,-68.732543333,4.526999950408936,-0.05165828383771742,188.0,16.3,16.3 km/h
-20.956171667,-68.728081667,8.951000213623047,0.25761223691032054,189.0,32.2,32.2 km/h
-20.959265,-68.709216667,0.0,0.0,189.0,0.0,0.0 km/h
-20.956733333,-68.72335,8.333999633789062,-0.12244504378451428,190.0,30.0,30.0 km/h
-20.954053333,-68.732648333,0.0,0.0,190.0,0.0,0.0 km/h
-20.958891667,-68.717185,6.224999904632568,0.08216986586933862,191.0,22.4,22.4 km/h
-20.95979,-68.708903333,0.0,0.0,191.0,0.0,0.0 km/h
-20.962415,-68.711078333,5.60699987411499,-0.06106719738203204,192.0,20.2,20.2 km/h
-20.954136667,-68.732823333,0.0,-0.010123064304300452,192.0,0.0,0.0 km/h
-20.95406,-68.729426667,5.401999950408936,-0.3797644999154757,193.0,19.4,19.4 km/h
-20.959291667,-68.709205,0.0,0.0,193.0,0.0,0.0 km/h
-20.959473333,-68.708441667,0.0,0.0,193.0,0.0,0.0 km/h
-20.956228333,-68.729343333,6.070000171661377,-0.27423493055735343,194.0,21.9,21.9 km/h
-20.954401667,-68.732956667,0.0,0.0,194.0,0.0,0.0 km/h
-20.953993333,-68.732686667,0.0,0.0,195.0,0.0,0.0 km/h
-20.96158,-68.71466,8.180000305175781,-0.13346638407674516,195.0,29.4,29.4 km/h
-20.95699,-68.722485,9.569000244140623,-0.06102627314076184,196.0,34.4,34.4 km/h
-20.954603333,-68.732055,0.0,0.0,196.0,0.0,0.0 km/h
-20.954323333,-68.73285,0.0,0.0,197.0,0.0,0.0 km/h
-20.95977,-68.708875,0.0,0.0,197.0,0.0,0.0 km/h
-20.954643333,-68.732765,0.0,0.0,198.0,0.0,0.0 km/h
-20.953938333,-68.732658333,0.0,0.0,198.0,0.0,0.0 km/h
-20.958023333,-68.718646667,5.915999889373779,-0.6607142387317203,199.0,21.3,21.3 km/h
-20.95976,-68.708701667,3.0350000858306885,0.32427108662274023,199.0,10.9,10.9 km/h
-20.955663333,-68.729566667,8.282999992370605,0.07204151861258756,200.0,29.8,29.8 km/h
-20.953856667,-68.732591667,0.0,0.0,200.0,0.0,0.0 km/h
-20.960958333,-68.70984,4.423999786376953,-0.07137195478044622,201.0,15.9,15.9 km/h
-20.959816667,-68.708373333,0.0,0.0,202.0,0.0,0.0 km/h
-20.970163333,-68.713276667,0.0,0.0,202.0,0.0,0.0 km/h
-20.96941,-68.711058333,0.0,0.0,202.0,0.0,0.0 km/h
-20.972023333,-68.713651667,4.269999980926514,-0.1952828767567525,203.0,15.4,15.4 km/h
-20.9658,-68.71488,3.0350000858306885,0.0,203.0,10.9,10.9 km/h
-20.95633,-68.71425,6.636000156402588,-0.22590301097786494,203.0,23.9,23.9 km/h
-20.954553333,-68.716206667,3.910000085830689,-0.04128258301636952,203.0,14.1,14.1 km/h
-20.959733333,-68.716603333,8.385000228881836,0.03080621725440812,204.0,30.2,30.2 km/h
-20.95791,-68.717865,7.35699987411499,0.175,205.0,26.5,26.5 km/h
-20.952775,-68.71548,0.0,0.0,206.0,0.0,0.0 km/h
-20.975076667,-68.694726667,9.053999900817873,0.010199928283691762,206.0,32.6,32.6 km/h
-20.958965,-68.71769,8.590999603271484,-0.175,207.0,30.9,30.9 km/h
-20.957268333,-68.71294,9.67199993133545,0.21620006561279298,208.0,34.8,34.8 km/h
-20.975843333,-68.710758333,3.2920000553131104,0.15940001010894775,209.0,11.9,11.9 km/h
-20.965973333,-68.714903333,3.086999893188477,-0.030800008773803622,209.0,11.1,11.1 km/h
-20.956153333,-68.715161667,4.47599983215332,-0.010200023651123224,209.0,16.1,16.1 km/h
-20.961801667,-68.711373333,6.995999813079834,0.14539576016457814,210.0,25.2,25.2 km/h
-20.97318,-68.70066,3.806999921798706,0.06182473410102718,211.0,13.7,13.7 km/h
-20.970698333,-68.699348333,3.447000026702881,-0.010214275891312071,211.0,12.4,12.4 km/h
-20.972445,-68.695348333,3.2920000553131104,0.05165828631335476,211.0,11.9,11.9 km/h
-20.960601667,-68.709566667,3.9609999656677246,-0.14489842068446426,211.0,14.3,14.3 km/h
-20.956091667,-68.72485,8.746000289916992,0.05164138734605335,212.0,31.5,31.5 km/h
-20.95418,-68.727765,0.0,0.0,212.0,0.0,0.0 km/h
-20.954161667,-68.727746667,0.0,0.0,212.0,0.0,0.0 km/h
-20.954176667,-68.727776667,0.0,0.0,212.0,0.0,0.0 km/h
-20.954181667,-68.727768333,0.0,0.0,212.0,0.0,0.0 km/h
-20.954181667,-68.727768333,0.0,0.0,212.0,0.0,0.0 km/h
-20.954181667,-68.727768333,0.0,0.0,212.0,0.0,0.0 km/h
-20.95419,-68.72777,0.0,0.0,212.0,0.0,0.0 km/h
-20.960968333,-68.712515,8.385000228881836,-0.1961884976932465,212.0,30.2,30.2 km/h
-20.974613333,-68.698996667,5.864999771118164,0.595489877867928,212.0,21.1,21.1 km/h
-20.9652,-68.70024,3.755000114440918,0.10261533148132529,213.0,13.5,13.5 km/h
-20.959401667,-68.708478333,1.4919999837875366,0.22608347840661916,213.0,5.4,5.4 km/h
-20.968663333,-68.704023333,0.5651539470950643,-0.8030904610138335,214.0,2.0,2.0 km/h
-20.974998333,-68.69519,3.240999937057495,0.0,215.0,11.7,11.7 km/h
-20.960655,-68.709618333,3.910000085830689,-0.16479770178619144,215.0,14.1,14.1 km/h
-20.978088333,-68.706378333,8.48799991607666,0.35001002197773673,216.0,30.6,30.6 km/h
-20.972841667,-68.70093,5.710000038146973,0.2677212463801576,217.0,20.6,20.6 km/h
-20.97454,-68.69541,3.755000114440918,0.1774855023535846,217.0,13.5,13.5 km/h
-20.968258333,-68.697486667,0.0,0.0,217.0,0.0,0.0 km/h
-20.968258333,-68.697486667,0.0,0.0,217.0,0.0,0.0 km/h
-20.968258333,-68.697486667,0.0,0.0,217.0,0.0,0.0 km/h
-20.968258333,-68.697486667,0.0,0.0,217.0,0.0,0.0 km/h
-20.968258333,-68.697486667,0.0,0.0,217.0,0.0,0.0 km/h
-20.968258333,-68.697486667,0.0,0.0,217.0,0.0,0.0 km/h
-20.968258333,-68.697486667,0.0,0.0,217.0,0.0,0.0 km/h
-20.968255,-68.697531667,0.0,0.0,217.0,0.0,0.0 km/h
-20.965418333,-68.699955,2.7780001163482666,0.010212277983448583,217.0,10.0,10.0 km/h
-20.962416667,-68.710225,5.505000114440918,-0.0718849169491143,218.0,19.8,19.8 km/h
-20.962748333,-68.710073333,4.630000114440918,-0.5343587332952797,219.0,16.7,16.7 km/h
-20.974238333,-68.694873333,7.35699987411499,-0.6807699997427928,220.0,26.5,26.5 km/h
-20.970635,-68.699386667,3.497999906539917,0.01978104960127503,221.0,12.6,12.6 km/h
-20.966036667,-68.699445,2.931999921798706,0.04106568899768001,221.0,10.6,10.6 km/h
-20.959766667,-68.708961667,0.0,0.0,221.0,0.0,0.0 km/h
-20.95984,-68.708386667,0.0,0.0,221.0,0.0,0.0 km/h
-20.969838333,-68.724013333,5.196000099182129,0.030793896656204568,222.0,18.7,18.7 km/h
-20.977078333,-68.72373,0.0,0.0,222.0,0.0,0.0 km/h
-20.977078333,-68.72373,0.0,0.0,222.0,0.0,0.0 km/h
-20.977078333,-68.72373,0.0,0.0,222.0,0.0,0.0 km/h
-20.977078333,-68.72373,0.0,0.0,222.0,0.0,0.0 km/h
-20.977078333,-68.72373,0.0,0.0,222.0,0.0,0.0 km/h
-20.977101667,-68.723705,0.0,0.0,222.0,0.0,0.0 km/h
-20.977101667,-68.723705,0.0,0.0,222.0,0.0,0.0 km/h
-20.975028333,-68.721698333,0.0,0.0,222.0,0.0,0.0 km/h
-20.975028333,-68.721698333,0.0,0.0,222.0,0.0,0.0 km/h
-20.973293333,-68.719088333,0.0,0.0,222.0,0.0,0.0 km/h
-20.975011667,-68.71922,5.041999816894531,-0.19485445720067865,223.0,18.2,18.2 km/h
-20.973268333,-68.71853,0.0,0.0,224.0,0.0,0.0 km/h
-20.973633333,-68.718641667,0.0,0.0,224.0,0.0,0.0 km/h
-20.974861667,-68.719615,3.086999893188477,0.2263999700546266,226.0,11.1,11.1 km/h
-20.97311,-68.718603333,0.5027529877420969,0.10055059754841937,226.0,1.8,1.8 km/h
-20.973581667,-68.718673333,0.6169999837875366,0.07199999690055849,226.0,2.2,2.2 km/h
-20.973591667,-68.718673333,0.0,0.0,228.0,0.0,0.0 km/h
-20.973335,-68.721098333,0.4120000004768371,-0.1852000117301941,229.0,1.5,1.5 km/h
-20.978295,-68.706863333,8.79699993133545,-0.11476923869206355,230.0,31.7,31.7 km/h
-20.96337,-68.704215,3.703999996185303,-0.09259996414184561,231.0,13.3,13.3 km/h
-20.958408333,-68.708566667,4.526999950408936,-0.10299997329711896,232.0,16.3,16.3 km/h
-20.958446667,-68.707085,0.0,0.0,232.0,0.0,0.0 km/h
-20.958446667,-68.707085,0.0,0.0,232.0,0.0,0.0 km/h
-20.960053333,-68.710558333,10.288999557495115,0.14399986267089843,232.0,37.0,37.0 km/h
-20.967636667,-68.698043333,9.260000228881836,-0.01019992828369105,233.0,33.3,33.3 km/h
-20.95946,-68.70847,0.2569999992847442,0.05139999985694884,233.0,0.9,0.9 km/h
-20.970755,-68.703728333,3.910000085830689,-0.28809998035430906,234.0,14.1,14.1 km/h
-20.967933333,-68.700985,4.321000099182129,-0.10299997329711914,235.0,15.6,15.6 km/h
